date,precipitation
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-01-30,0.0
2010-01-31,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,3.3813273906707764
2010-02-05,3.3813273906707764
2010-02-06,0.0
2010-02-07,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-13,0.0
2010-02-14,0.0
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,5.7906036376953125
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,0.0
2010-02-21,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-02-27,0.0
2010-02-28,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-06,0.0
2010-03-07,0.0
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,10.203500747680664
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,0.0
2010-03-21,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-27,0.0
2010-03-28,0.0
2010-03-29,7.296438694000244
2010-03-30,4.864292621612549
2010-03-31,0.0
2010-04-01,0.0
2010-04-02,0.0
2010-04-03,12.852160453796387
2010-04-04,12.852160453796387
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,11.294304847717285
2010-04-08,0.0
2010-04-09,0.0
2010-04-10,0.0
2010-04-11,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-17,0.0
2010-04-18,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,6.411820888519287
2010-04-24,12.823641777038574
2010-04-25,0.0
2010-04-26,7.352540016174316
2010-04-27,7.352540016174316
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,48.704219818115234
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,11.685221672058105
2010-05-08,0.0
2010-05-09,0.0
2010-05-10,0.0
2010-05-11,11.09898853302002
2010-05-12,7.399326324462891
2010-05-13,0.0
2010-05-14,0.0
2010-05-15,3.6996631622314453
2010-05-16,12.019723892211914
2010-05-17,18.029584884643555
2010-05-18,0.0
2010-05-19,6.009861946105957
2010-05-20,0.0
2010-05-21,9.227575302124023
2010-05-22,0.0
2010-05-23,0.0
2010-05-24,0.0
2010-05-25,9.227575302124023
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-05-29,14.40556526184082
2010-05-30,43.21669387817383
2010-05-31,0.0
2010-06-01,0.0
2010-06-02,7.215732574462891
2010-06-03,7.215732574462891
2010-06-04,14.431465148925781
2010-06-05,7.215732574462891
2010-06-06,0.0
2010-06-07,10.229843139648438
2010-06-08,15.344764709472656
2010-06-09,15.344764709472656
2010-06-10,15.344764709472656
2010-06-11,11.242413520812988
2010-06-12,5.621206760406494
2010-06-13,5.621206760406494
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-19,2.8300230503082275
2010-06-20,8.490069389343262
2010-06-21,23.71959686279297
2010-06-22,23.71959686279297
2010-06-23,11.859798431396484
2010-06-24,5.929899215698242
2010-06-25,11.859798431396484
2010-06-26,0.0
2010-06-27,9.01370620727539
2010-06-28,9.01370620727539
2010-06-29,18.02741241455078
2010-06-30,27.041118621826172
2010-07-01,7.229240894317627
2010-07-02,43.37544631958008
2010-07-03,21.68772315979004
2010-07-04,7.229240894317627
2010-07-05,14.458481788635254
2010-07-06,9.223464965820312
2010-07-07,0.0
2010-07-08,9.223464965820312
2010-07-09,9.223464965820312
2010-07-10,0.0
2010-07-11,11.464229583740234
2010-07-12,11.464229583740234
2010-07-13,22.92845916748047
2010-07-14,11.464229583740234
2010-07-15,11.464229583740234
2010-07-16,10.888773918151855
2010-07-17,16.333160400390625
2010-07-18,16.333160400390625
2010-07-19,5.444386959075928
2010-07-20,10.888773918151855
2010-07-21,15.265633583068848
2010-07-22,15.265633583068848
2010-07-23,5.0885443687438965
2010-07-24,0.0
2010-07-25,0.0
2010-07-26,13.818501472473145
2010-07-27,41.45550537109375
2010-07-28,13.818501472473145
2010-07-29,27.63700294494629
2010-07-30,27.63700294494629
2010-07-31,20.727752685546875
2010-08-01,23.601627349853516
2010-08-02,17.701221466064453
2010-08-03,11.800813674926758
2010-08-04,17.701221466064453
2010-08-05,0.0
2010-08-06,0.0
2010-08-07,0.0
2010-08-08,0.0
2010-08-09,14.319809913635254
2010-08-10,28.639619827270508
2010-08-11,35.769508361816406
2010-08-12,7.15390157699585
2010-08-13,21.46170425415039
2010-08-14,7.15390157699585
2010-08-15,21.46170425415039
2010-08-16,31.977449417114258
2010-08-17,23.98308563232422
2010-08-18,7.9943623542785645
2010-08-19,0.0
2010-08-20,31.977449417114258
2010-08-21,0.0
2010-08-22,13.72294807434082
2010-08-23,4.574316024780273
2010-08-24,18.297264099121094
2010-08-25,4.574316024780273
2010-08-26,10.004127502441406
2010-08-27,0.0
2010-08-28,30.01238441467285
2010-08-29,0.0
2010-08-30,0.0
2010-08-31,10.004127502441406
2010-09-01,26.70970344543457
2010-09-02,26.70970344543457
2010-09-03,0.0
2010-09-04,13.354851722717285
2010-09-05,0.0
2010-09-06,2.6054060459136963
2010-09-07,0.0
2010-09-08,10.421624183654785
2010-09-09,7.816218376159668
2010-09-10,7.816218376159668
2010-09-11,19.117795944213867
2010-09-12,19.117795944213867
2010-09-13,19.117795944213867
2010-09-14,6.372598648071289
2010-09-15,12.745197296142578
2010-09-16,21.696699142456055
2010-09-17,14.464465141296387
2010-09-18,14.464465141296387
2010-09-19,0.0
2010-09-20,14.464465141296387
2010-09-21,3.9314863681793213
2010-09-22,3.9314863681793213
2010-09-23,7.862972736358643
2010-09-24,3.9314863681793213
2010-09-25,3.9314863681793213
2010-09-26,16.073423385620117
2010-09-27,5.3578081130981445
2010-09-28,5.3578081130981445
2010-09-29,16.073423385620117
2010-09-30,0.0
2010-10-01,15.711636543273926
2010-10-02,15.711636543273926
2010-10-03,15.711636543273926
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-09,20.483949661254883
2010-10-10,20.483949661254883
2010-10-11,6.300838947296143
2010-10-12,31.504194259643555
2010-10-13,12.601677894592285
2010-10-14,18.902515411376953
2010-10-15,18.902515411376953
2010-10-16,14.781750679016113
2010-10-17,29.563501358032227
2010-10-18,59.12700271606445
2010-10-19,44.34524917602539
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-23,12.576157569885254
2010-10-24,0.0
2010-10-25,12.576157569885254
2010-10-26,21.79730224609375
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-10-30,0.0
2010-10-31,0.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-06,0.0
2010-11-07,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-13,0.0
2010-11-14,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-20,0.0
2010-11-21,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-25,0.0
2010-11-26,0.0
2010-11-27,0.0
2010-11-28,0.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-04,0.0
2010-12-05,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-11,0.0
2010-12-12,3.2839746475219727
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-18,0.0
2010-12-19,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.24180464446544647
2010-12-24,0.0
2010-12-25,0.0
2010-12-26,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-01,0.0
2011-01-02,0.0
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-08,0.0
2011-01-09,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-15,0.0
2011-01-16,0.0
2011-01-17,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,0.0
2011-01-22,0.0
2011-01-23,0.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-29,0.0
2011-01-30,0.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-05,0.0
2011-02-06,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-12,0.0
2011-02-13,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-19,0.0
2011-02-20,0.0
2011-02-21,8.9208984375
2011-02-22,4.46044921875
2011-02-23,8.9208984375
2011-02-24,0.0
2011-02-25,4.46044921875
2011-02-26,3.6776130199432373
2011-02-27,3.6776130199432373
2011-02-28,3.6776130199432373
2011-03-01,0.0
2011-03-02,21.54374885559082
2011-03-03,7.181249618530273
2011-03-04,14.362499237060547
2011-03-05,7.181249618530273
2011-03-06,0.0
2011-03-07,0.0
2011-03-08,23.062515258789062
2011-03-09,17.57143783569336
2011-03-10,0.0
2011-03-11,0.0
2011-03-12,8.742875099182129
2011-03-13,0.0
2011-03-14,8.742875099182129
2011-03-15,17.485750198364258
2011-03-16,8.199813842773438
2011-03-17,8.199813842773438
2011-03-18,0.0
2011-03-19,0.0
2011-03-20,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,8.077064514160156
2011-03-24,0.0
2011-03-25,0.0
2011-03-26,0.0
2011-03-27,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-02,0.0
2011-04-03,0.0
2011-04-04,3.9956300258636475
2011-04-05,3.9956300258636475
2011-04-06,5.561868667602539
2011-04-07,5.561868667602539
2011-04-08,0.0
2011-04-09,0.0
2011-04-10,0.0
2011-04-11,0.0
2011-04-12,3.420208692550659
2011-04-13,6.840417385101318
2011-04-14,6.840417385101318
2011-04-15,3.420208692550659
2011-04-16,9.323333740234375
2011-04-17,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,3.436333656311035
2011-04-22,0.0
2011-04-23,13.74533462524414
2011-04-24,10.309000968933105
2011-04-25,0.0
2011-04-26,15.98309326171875
2011-04-27,0.0
2011-04-28,15.98309326171875
2011-04-29,15.98309326171875
2011-04-30,15.98309326171875
2011-05-01,11.453229904174805
2011-05-02,22.90645980834961
2011-05-03,11.453229904174805
2011-05-04,11.453229904174805
2011-05-05,11.453229904174805
2011-05-06,26.159467697143555
2011-05-07,26.159467697143555
2011-05-08,0.0
2011-05-09,26.159467697143555
2011-05-10,0.0
2011-05-11,10.613147735595703
2011-05-12,0.0
2011-05-13,21.226295471191406
2011-05-14,21.226295471191406
2011-05-15,10.613147735595703
2011-05-16,30.45338249206543
2011-05-17,30.45338249206543
2011-05-18,30.45338249206543
2011-05-19,0.0
2011-05-20,0.0
2011-05-21,0.0
2011-05-22,0.0
2011-05-23,13.33924388885498
2011-05-24,53.35697555541992
2011-05-25,26.67848777770996
2011-05-26,0.0
2011-05-27,11.717096328735352
2011-05-28,11.717096328735352
2011-05-29,35.15129089355469
2011-05-30,23.434192657470703
2011-05-31,0.0
2011-06-01,5.940733909606934
2011-06-02,17.822200775146484
2011-06-03,11.881467819213867
2011-06-04,0.0
2011-06-05,17.822200775146484
2011-06-06,17.475584030151367
2011-06-07,11.650389671325684
2011-06-08,5.825194835662842
2011-06-09,5.825194835662842
2011-06-10,0.0
2011-06-11,0.0
2011-06-12,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,14.615857124328613
2011-06-18,0.0
2011-06-19,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,7.193647861480713
2011-06-25,25.17776870727539
2011-06-26,24.491966247558594
2011-06-27,6.122991561889648
2011-06-28,12.245983123779297
2011-06-29,0.0
2011-06-30,6.122991561889648
2011-07-01,30.49100685119629
2011-07-02,15.245503425598145
2011-07-03,30.49100685119629
2011-07-04,0.0
2011-07-05,15.245503425598145
2011-07-06,0.0
2011-07-07,6.601116180419922
2011-07-08,13.202232360839844
2011-07-09,26.404464721679688
2011-07-10,0.0
2011-07-11,7.8760809898376465
2011-07-12,9.001235961914062
2011-07-13,23.62824249267578
2011-07-14,15.752161979675293
2011-07-15,15.752161979675293
2011-07-16,13.522698402404785
2011-07-17,0.0
2011-07-18,13.522698402404785
2011-07-19,0.0
2011-07-20,13.522698402404785
2011-07-21,0.0
2011-07-22,0.0
2011-07-23,13.370551109313965
2011-07-24,53.48220443725586
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,6.646847724914551
2011-07-29,19.940542221069336
2011-07-30,33.23423767089844
2011-07-31,33.23423767089844
2011-08-01,0.0
2011-08-02,17.344463348388672
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-06,0.0
2011-08-07,0.0
2011-08-08,0.0
2011-08-09,11.35431957244873
2011-08-10,11.35431957244873
2011-08-11,20.646638870239258
2011-08-12,18.065807342529297
2011-08-13,0.0
2011-08-14,27.098712921142578
2011-08-15,45.16452407836914
2011-08-16,9.339890480041504
2011-08-17,14.009836196899414
2011-08-18,21.014753341674805
2011-08-19,21.014753341674805
2011-08-20,7.004918098449707
2011-08-21,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,17.9711856842041
2011-08-25,11.980791091918945
2011-08-26,13.023333549499512
2011-08-27,13.023333549499512
2011-08-28,13.023333549499512
2011-08-29,26.046667098999023
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,6.397819995880127
2011-09-02,0.0
2011-09-03,12.795639991760254
2011-09-04,19.193458557128906
2011-09-05,14.623587608337402
2011-09-06,6.987590789794922
2011-09-07,0.0
2011-09-08,13.975181579589844
2011-09-09,13.975181579589844
2011-09-10,34.93795394897461
2011-09-11,18.273231506347656
2011-09-12,30.45538902282715
2011-09-13,12.18215560913086
2011-09-14,18.273231506347656
2011-09-15,6.09107780456543
2011-09-16,0.0
2011-09-17,3.4826552867889404
2011-09-18,3.4826552867889404
2011-09-19,3.4826552867889404
2011-09-20,10.447965621948242
2011-09-21,32.009490966796875
2011-09-22,10.669830322265625
2011-09-23,0.0
2011-09-24,10.669830322265625
2011-09-25,0.0
2011-09-26,7.282693862915039
2011-09-27,21.848079681396484
2011-09-28,3.6413469314575195
2011-09-29,3.6413469314575195
2011-09-30,0.0
2011-10-01,32.60381317138672
2011-10-02,0.0
2011-10-03,48.90571975708008
2011-10-04,0.0
2011-10-05,16.30190658569336
2011-10-06,38.38920974731445
2011-10-07,0.0
2011-10-08,0.0
2011-10-09,12.796402931213379
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,17.294748306274414
2011-10-14,0.0
2011-10-15,25.94212532043457
2011-10-16,0.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-22,0.0
2011-10-23,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-10-29,0.0
2011-10-30,0.0
2011-10-31,0.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-05,0.0
2011-11-06,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,4.338949680328369
2011-11-10,0.0
2011-11-11,0.0
2011-11-12,0.0
2011-11-13,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-19,0.0
2011-11-20,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,4.510778427124023
2011-11-24,0.0
2011-11-25,0.0
2011-11-26,0.0
2011-11-27,0.0
2011-11-28,4.584700107574463
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-03,0.0
2011-12-04,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-10,0.0
2011-12-11,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-17,0.0
2011-12-18,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-24,0.0
2011-12-25,0.0
2011-12-26,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2011-12-31,0.0
2012-01-01,0.0
2012-01-02,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-07,0.0
2012-01-08,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-14,0.0
2012-01-15,0.0
2012-01-16,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-21,0.0
2012-01-22,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-25,0.0
2012-01-26,0.0
2012-01-27,0.0
2012-01-28,0.0
2012-01-29,0.0
2012-01-30,0.0
2012-01-31,5.478504180908203
2012-02-01,0.0
2012-02-02,20.82961654663086
2012-02-03,0.0
2012-02-04,0.0
2012-02-05,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,0.0
2012-02-11,0.0
2012-02-12,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,4.164003372192383
2012-02-18,4.164003372192383
2012-02-19,0.0
2012-02-20,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-25,0.0
2012-02-26,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-03,0.0
2012-03-04,0.0
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,4.518276214599609
2012-03-10,13.554828643798828
2012-03-11,0.0
2012-03-12,0.0
2012-03-13,0.0
2012-03-14,13.303263664245605
2012-03-15,0.0
2012-03-16,0.0
2012-03-17,0.0
2012-03-18,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-24,0.0
2012-03-25,11.90975284576416
2012-03-26,5.05195426940918
2012-03-27,5.05195426940918
2012-03-28,5.05195426940918
2012-03-29,0.0
2012-03-30,0.0
2012-03-31,5.05195426940918
2012-04-01,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,17.476240158081055
2012-04-05,11.650826454162598
2012-04-06,0.0
2012-04-07,23.176651000976562
2012-04-08,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,3.6752889156341553
2012-04-14,0.0
2012-04-15,7.3505778312683105
2012-04-16,4.3769307136535645
2012-04-17,4.3769307136535645
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-21,0.0
2012-04-22,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-04-28,0.0
2012-04-29,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,7.718914985656738
2012-05-03,15.437829971313477
2012-05-04,30.875659942626953
2012-05-05,23.1567440032959
2012-05-06,16.531558990478516
2012-05-07,8.265779495239258
2012-05-08,24.797340393066406
2012-05-09,8.265779495239258
2012-05-10,8.265779495239258
2012-05-11,8.78799819946289
2012-05-12,0.0
2012-05-13,0.0
2012-05-14,0.0
2012-05-15,26.363994598388672
2012-05-16,6.7916131019592285
2012-05-17,20.37483787536621
2012-05-18,20.37483787536621
2012-05-19,13.583226203918457
2012-05-20,0.0
2012-05-21,8.871994018554688
2012-05-22,0.0
2012-05-23,8.871994018554688
2012-05-24,8.871994018554688
2012-05-25,4.435997009277344
2012-05-26,25.053936004638672
2012-05-27,25.053936004638672
2012-05-28,8.351311683654785
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,16.70262336730957
2012-06-01,27.815879821777344
2012-06-02,0.0
2012-06-03,27.815879821777344
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,10.345616340637207
2012-06-07,31.036849975585938
2012-06-08,20.691232681274414
2012-06-09,0.0
2012-06-10,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,0.0
2012-06-16,0.0
2012-06-17,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,0.0
2012-06-23,0.0
2012-06-24,0.0
2012-06-25,0.0
2012-06-26,27.526260375976562
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-06-30,0.0
2012-07-01,9.119287490844727
2012-07-02,3.039762496948242
2012-07-03,0.0
2012-07-04,12.159049987792969
2012-07-05,6.079524993896484
2012-07-06,20.195837020874023
2012-07-07,6.731945991516113
2012-07-08,6.731945991516113
2012-07-09,6.731945991516113
2012-07-10,6.731945991516113
2012-07-11,18.900306701660156
2012-07-12,9.450153350830078
2012-07-13,18.900306701660156
2012-07-14,18.900306701660156
2012-07-15,0.0
2012-07-16,4.008580684661865
2012-07-17,20.042905807495117
2012-07-18,12.025742530822754
2012-07-19,0.0
2012-07-20,0.0
2012-07-21,0.0
2012-07-22,0.0
2012-07-23,24.700977325439453
2012-07-24,12.350488662719727
2012-07-25,0.0
2012-07-26,17.737485885620117
2012-07-27,53.21245574951172
2012-07-28,0.0
2012-07-29,35.474971771240234
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-04,0.0
2012-08-05,0.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,32.24474334716797
2012-08-11,0.0
2012-08-12,0.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-18,0.0
2012-08-19,29.829103469848633
2012-08-20,14.914551734924316
2012-08-21,10.302206993103027
2012-08-22,5.151103496551514
2012-08-23,5.151103496551514
2012-08-24,10.302206993103027
2012-08-25,10.302206993103027
2012-08-26,0.0
2012-08-27,11.113512992858887
2012-08-28,11.113512992858887
2012-08-29,33.340538024902344
2012-08-30,22.227025985717773
2012-08-31,22.227025985717773
2012-09-01,5.76356315612793
2012-09-02,23.05425262451172
2012-09-03,17.290691375732422
2012-09-04,5.76356315612793
2012-09-05,5.76356315612793
2012-09-06,56.57244873046875
2012-09-07,45.257957458496094
2012-09-08,22.628978729248047
2012-09-09,0.0
2012-09-10,33.94346618652344
2012-09-11,0.0
2012-09-12,11.127991676330566
2012-09-13,5.563995838165283
2012-09-14,11.127991676330566
2012-09-15,0.0
2012-09-16,0.0
2012-09-17,12.068748474121094
2012-09-18,12.068748474121094
2012-09-19,24.137496948242188
2012-09-20,48.274993896484375
2012-09-21,0.0
2012-09-22,8.562373161315918
2012-09-23,8.562373161315918
2012-09-24,25.687122344970703
2012-09-25,0.0
2012-09-26,19.396621704101562
2012-09-27,29.094932556152344
2012-09-28,19.396621704101562
2012-09-29,0.0
2012-09-30,0.0
2012-10-01,0.0
2012-10-02,8.10936450958252
2012-10-03,16.21872901916504
2012-10-04,8.10936450958252
2012-10-05,8.10936450958252
2012-10-06,0.0
2012-10-07,24.015045166015625
2012-10-08,0.0
2012-10-09,36.0225715637207
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,0.0
2012-10-13,0.0
2012-10-14,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-20,0.0
2012-10-21,0.0
2012-10-22,0.0
2012-10-23,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-27,0.0
2012-10-28,0.0
2012-10-29,0.0
2012-10-30,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-03,0.0
2012-11-04,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,3.251904249191284
2012-11-09,3.251904249191284
2012-11-10,0.0
2012-11-11,0.0
2012-11-12,8.574912071228027
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,8.574912071228027
2012-11-16,0.0
2012-11-17,0.0
2012-11-18,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,6.6690354347229
2012-11-22,0.0
2012-11-23,0.0
2012-11-24,13.3380708694458
2012-11-25,6.6690354347229
2012-11-26,5.639025688171387
2012-11-27,5.639025688171387
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-01,2.5331645011901855
2012-12-02,5.066329002380371
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-08,0.0
2012-12-09,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-15,0.0
2012-12-16,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-22,0.0
2012-12-23,0.0
2012-12-24,0.0
2012-12-25,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-29,0.0
2012-12-30,0.0
2012-12-31,0.0
2013-01-01,8.888875961303711
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-05,0.0
2013-01-06,0.0
2013-01-07,0.0
2013-01-08,0.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-12,0.0
2013-01-13,0.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-19,0.0
2013-01-20,0.0
2013-01-21,0.0
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-26,0.0
2013-01-27,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-02,0.0
2013-02-03,0.0
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,0.0
2013-02-09,5.2492241859436035
2013-02-10,5.2492241859436035
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-16,0.0
2013-02-17,0.0
2013-02-18,12.585700988769531
2013-02-19,0.0
